Student ID	Cumulative GPA	Total Course Credits	           Course-1 Credits	Course-1 Score	           Course-2 Credits	Course-2 Score	           Course-3 Credits	Course-3 Score	           Course-4 Credits	Course-4 Score
66490022	2.59	69	3	1.0	3	1.0	4	3.0	2	2.0
29152528	2.19	34	2	2.0	3	4.0	2	3.0	4	4.0
32592734	3.51	25	2	2.0	4	4.0	3	4.0	3	1.0
82882548	2.92	71	2	4.0	2	4.0	4	1.0	3	4.0
22391182	3.65	69	2	4.0	2	2.0	2	1.0	2	4.0
15816744	2.01	55	2	3.0	4	2.0	3	1.0	2	3.0
90654259	2.90	89	2	3.0	3	1.0	3	4.0	4	2.0
75224860	2.94	20	3	1.0	4	4.0	4	3.0	2	1.0
90765434	2.18	75	4	2.0	3	3.0	2	2.0	3	4.0
51225082	2.69	76	3	2.0	3	1.0	3	1.0	3	1.0
46698622	3.71	87	4	2.0	4	1.0	2	3.0	3	4.0
43896322	2.47	30	4	2.0	3	1.0	2	1.0	2	2.0
99085885	3.46	75	4	4.0	2	4.0	2	3.0	4	1.0
17080486	2.75	46	4	3.0	2	2.0	3	1.0	2	1.0
70176287	3.25	62	2	4.0	3	4.0	4	4.0	4	3.0
35505976	3.98	44	2	2.0	3	3.0	2	3.0	2	2.0
16490300	2.02	73	2	2.0	4	1.0	2	4.0	4	2.0
25174123	3.48	22	2	3.0	2	3.0	4	2.0	4	2.0
51315763	2.87	33	3	4.0	4	3.0	2	4.0	3	1.0
84174676	2.53	31	3	4.0	3	4.0	2	2.0	4	3.0
74195657	2.99	72	4	1.0	2	1.0	4	3.0	4	3.0
28876553	2.68	43	2	2.0	2	2.0	3	2.0	2	2.0
49306100	3.41	67	3	1.0	4	2.0	3	4.0	3	4.0
11320112	3.58	86	3	1.0	2	4.0	3	3.0	4	2.0
61820058	3.54	67	4	2.0	4	2.0	4	1.0	4	4.0
68105991	3.27	60	3	2.0	3	2.0	3	2.0	3	3.0
43494905	3.88	16	3	2.0	2	3.0	3	1.0	4	3.0
33378149	2.34	71	2	3.0	4	1.0	4	4.0	2	4.0
51971495	2.92	59	3	1.0	4	3.0	3	2.0	2	1.0
67523331	2.51	41	4	2.0	4	2.0	3	2.0	3	2.0
25984658	3.08	36	2	4.0	4	2.0	2	1.0	4	1.0
71983419	2.39	82	4	4.0	2	1.0	2	1.0	2	3.0
30721433	2.26	90	2	2.0	3	3.0	3	4.0	3	1.0
77701268	3.90	71	3	2.0	3	1.0	2	1.0	4	1.0
78979562	2.63	42	2	1.0	2	4.0	3	4.0	2	4.0
33047690	3.61	22	2	3.0	4	1.0	3	2.0	4	2.0
93361326	3.26	49	2	2.0	2	2.0	3	1.0	2	1.0
38313316	3.24	72	2	4.0	4	1.0	3	1.0	3	4.0
41875829	3.30	60	3	2.0	3	4.0	3	4.0	2	2.0
98810053	2.77	81	3	2.0	3	4.0	4	4.0	3	3.0
80237897	2.64	44	4	1.0	3	2.0	3	1.0	4	2.0
21981864	3.68	41	4	3.0	4	1.0	2	3.0	3	2.0
45320567	3.33	37	4	1.0	2	4.0	3	1.0	4	4.0
25113916	3.24	53	2	4.0	2	3.0	4	2.0	3	1.0
26576136	2.08	69	4	4.0	3	3.0	2	3.0	3	3.0
93618257	3.99	57	3	2.0	3	2.0	3	3.0	2	1.0
56026616	3.23	75	2	3.0	2	1.0	4	2.0	2	4.0
86213225	3.05	52	3	2.0	4	1.0	4	1.0	2	1.0
99945488	2.80	48	3	1.0	4	1.0	3	4.0	2	2.0
95127832	2.59	80	3	2.0	4	2.0	3	2.0	2	4.0
78914124	2.00	42	4	3.0	2	2.0	4	1.0	2	3.0
36987924	2.98	16	3	3.0	4	2.0	4	4.0	4	3.0
81849364	1.99	77	3	4.0	2	3.0	2	1.0	4	2.0
49251571	2.95	70	2	2.0	3	1.0	4	2.0	2	4.0
19511688	1.99	50	3	2.0	3	2.0	2	4.0	4	4.0
89266969	2.15	67	3	4.0	3	2.0	4	4.0	3	4.0
26192353	3.95	38	2	1.0	4	4.0	4	1.0	3	4.0
25023929	1.93	41	2	3.0	4	2.0	4	1.0	2	3.0
12454113	3.40	38	4	3.0	2	1.0	4	1.0	3	2.0
45520636	3.22	74	4	3.0	4	2.0	4	1.0	4	2.0
90061587	2.80	41	3	1.0	4	3.0	2	1.0	3	4.0
52917405	3.56	39	3	2.0	3	4.0	2	4.0	3	2.0
67486545	1.88	39	2	4.0	2	1.0	4	1.0	4	4.0
74623996	2.81	83	4	4.0	2	1.0	4	2.0	4	2.0
21462504	3.39	90	3	1.0	4	4.0	3	3.0	2	2.0
25591178	3.80	22	2	4.0	4	3.0	3	1.0	4	3.0
74605281	3.28	38	4	3.0	3	4.0	2	4.0	3	1.0
52592550	3.12	52	4	1.0	4	2.0	2	2.0	4	4.0
66344859	2.78	15	2	4.0	3	4.0	3	1.0	2	2.0
46584639	3.08	70	2	1.0	4	4.0	2	4.0	2	4.0
35650901	3.43	19	3	2.0	2	1.0	4	3.0	3	3.0
28290733	3.10	57	3	3.0	4	3.0	4	2.0	3	4.0
24706842	3.88	15	3	1.0	3	2.0	3	2.0	4	4.0
37817562	3.13	18	3	1.0	4	1.0	4	1.0	4	1.0
86471217	3.80	21	3	3.0	2	2.0	3	1.0	4	4.0
44748554	2.83	57	3	2.0	2	4.0	3	4.0	4	1.0
16425972	2.64	27	4	4.0	3	4.0	2	4.0	2	3.0
63884077	3.96	16	3	1.0	2	1.0	3	4.0	4	1.0
26269666	3.86	22	4	4.0	2	3.0	2	4.0	4	3.0
82050686	3.24	48	4	3.0	2	1.0	4	4.0	3	2.0
39537460	3.06	88	2	3.0	2	1.0	3	1.0	4	4.0
70331245	3.96	70	3	3.0	2	2.0	4	3.0	4	3.0
27666696	2.61	46	2	3.0	4	3.0	2	3.0	4	4.0
27737996	3.04	17	2	3.0	3	2.0	3	2.0	4	3.0
73052706	3.34	40	3	2.0	2	1.0	3	1.0	2	4.0
16028804	2.80	15	3	3.0	3	2.0	4	3.0	4	2.0
77450912	1.85	33	3	3.0	2	4.0	2	2.0	3	2.0
67492883	2.32	17	2	1.0	3	3.0	2	2.0	2	3.0
63088196	2.20	80	4	3.0	3	1.0	2	4.0	4	3.0
44780832	3.02	71	3	2.0	3	4.0	3	2.0	3	2.0
98665030	3.71	32	3	2.0	3	3.0	2	2.0	2	2.0
53177112	2.60	56	4	2.0	3	3.0	2	3.0	4	3.0
34807597	1.94	70	2	1.0	4	4.0	3	4.0	2	3.0
33945834	3.85	69	4	2.0	4	2.0	4	2.0	4	3.0
24554918	2.76	31	2	4.0	4	1.0	3	3.0	3	3.0
63966173	3.30	59	4	4.0	2	2.0	4	3.0	4	1.0
77111240	1.85	40	3	1.0	2	3.0	2	1.0	2	4.0
99646104	2.61	42	2	3.0	4	1.0	4	3.0	2	1.0
37249797	3.09	16	3	1.0	4	2.0	2	2.0	3	1.0
65749523	3.37	16	4	2.0	3	3.0	3	4.0	3	4.0
19187557	2.80	73	4	3.0	2	3.0	4	2.0	3	1.0
28443650	3.09	50	4	1.0	2	2.0	4	3.0	4	4.0
14688797	2.72	56	2	2.0	2	1.0	3	3.0	2	2.0
64107723	2.55	89	2	4.0	2	2.0	4	3.0	3	2.0
17583640	3.91	48	3	4.0	3	3.0	4	1.0	4	3.0
25132907	3.72	18	3	4.0	3	3.0	4	3.0	2	3.0
58498766	2.72	17	3	1.0	3	3.0	2	3.0	2	1.0
37323657	3.74	56	2	2.0	3	1.0	4	2.0	3	2.0
60259429	2.96	53	3	3.0	4	2.0	3	3.0	4	2.0
69917366	3.11	21	4	4.0	2	1.0	4	4.0	2	4.0
22613017	3.92	39	4	4.0	4	2.0	4	4.0	4	4.0
69141054	2.90	65	2	3.0	3	1.0	4	4.0	3	2.0
55608491	3.21	83	2	3.0	2	2.0	2	1.0	2	2.0
66359695	2.16	35	3	2.0	4	4.0	2	1.0	4	1.0
18202401	2.07	62	3	2.0	3	3.0	2	4.0	3	2.0
15676526	3.90	79	4	3.0	2	1.0	2	3.0	3	2.0
23132032	3.17	17	2	2.0	4	2.0	3	3.0	4	4.0
75139743	4.00	49	3	3.0	2	1.0	2	1.0	2	1.0
70684494	3.70	15	2	4.0	2	1.0	2	1.0	2	4.0
13455794	3.75	71	3	3.0	3	3.0	2	2.0	2	3.0
44504285	1.98	33	3	4.0	4	4.0	3	3.0	2	4.0
47653481	3.95	47	3	1.0	4	4.0	3	1.0	2	3.0
93127660	3.64	60	4	4.0	3	3.0	2	2.0	3	1.0
29094768	3.10	62	2	2.0	4	3.0	3	1.0	3	3.0
27621595	2.22	15	2	2.0	2	3.0	4	3.0	3	2.0
83426454	3.24	49	4	4.0	4	1.0	4	1.0	3	2.0
39946253	2.86	77	3	2.0	3	3.0	3	3.0	2	3.0
42089704	2.77	26	2	3.0	3	2.0	3	2.0	4	1.0
51251102	2.47	30	4	1.0	3	2.0	2	3.0	2	1.0
61282215	1.94	17	2	2.0	3	4.0	3	4.0	3	4.0
56407503	3.85	53	2	1.0	4	4.0	2	1.0	2	2.0
38255432	3.87	75	4	4.0	2	2.0	4	1.0	2	2.0
67433121	2.69	30	4	2.0	4	2.0	2	4.0	4	3.0
67778305	2.59	71	2	3.0	4	3.0	4	3.0	2	2.0
84201937	3.13	72	3	1.0	4	1.0	2	2.0	4	1.0
94085671	2.59	26	3	1.0	4	3.0	2	4.0	4	2.0
25580388	1.82	17	3	1.0	4	3.0	3	3.0	4	4.0
24094490	2.58	48	2	2.0	2	2.0	2	3.0	3	1.0
91416112	1.85	31	4	2.0	3	4.0	2	2.0	2	3.0
24709236	1.88	55	4	4.0	4	1.0	2	2.0	4	3.0
14560835	3.28	58	4	1.0	4	4.0	2	1.0	3	1.0
25248659	2.17	78	2	4.0	4	1.0	4	2.0	4	2.0
96786662	3.54	77	2	1.0	3	2.0	4	4.0	3	3.0
41499837	3.73	84	3	4.0	3	4.0	2	1.0	2	3.0
63305566	2.21	48	4	2.0	2	4.0	2	2.0	2	1.0
59052687	2.76	74	3	4.0	2	3.0	3	3.0	4	4.0
85428973	1.89	83	4	3.0	3	2.0	4	3.0	3	4.0
26105465	2.14	48	2	2.0	3	3.0	4	2.0	3	3.0
69967668	3.84	89	4	2.0	4	1.0	3	1.0	4	2.0
41228948	2.33	65	4	3.0	4	2.0	3	1.0	4	3.0
52138164	3.70	28	4	1.0	2	4.0	3	4.0	3	4.0
83969343	3.44	51	4	2.0	2	4.0	3	4.0	4	3.0
29865919	1.96	70	3	2.0	2	3.0	3	3.0	2	3.0
68280473	2.55	76	2	3.0	2	4.0	2	1.0	3	1.0
80835609	3.96	32	3	4.0	4	4.0	4	3.0	2	4.0
73867757	2.97	73	2	3.0	3	3.0	4	4.0	2	1.0
22008516	3.81	26	2	1.0	4	4.0	3	4.0	3	4.0
61076153	1.95	15	2	2.0	2	4.0	3	4.0	2	1.0
99346750	2.70	87	2	3.0	4	1.0	3	2.0	2	2.0
20452793	2.41	30	4	3.0	3	3.0	4	1.0	2	1.0
65762043	3.44	61	3	2.0	4	1.0	4	1.0	2	4.0
80825828	3.63	45	4	1.0	4	4.0	2	4.0	2	1.0
93825578	2.22	29	2	3.0	3	2.0	3	3.0	4	2.0
29099103	3.88	37	3	1.0	3	3.0	3	3.0	2	4.0
55242493	3.25	75	2	2.0	4	2.0	4	4.0	3	4.0
94667397	3.39	70	4	4.0	2	4.0	4	4.0	3	1.0
75869387	3.15	44	4	2.0	4	3.0	2	4.0	2	1.0
34340715	2.48	58	3	4.0	2	2.0	2	2.0	4	3.0
24532709	3.49	44	2	4.0	4	3.0	3	4.0	2	3.0
33172530	2.57	30	3	1.0	3	1.0	2	4.0	2	1.0
50136604	3.91	53	2	1.0	4	4.0	4	1.0	2	3.0
58414888	2.63	44	4	4.0	3	4.0	4	2.0	2	4.0
25782988	3.37	62	4	1.0	4	2.0	3	2.0	4	4.0
12578700	2.54	31	4	2.0	4	4.0	2	2.0	4	4.0
90442668	3.44	69	3	4.0	2	2.0	3	2.0	4	2.0
10621573	2.40	65	3	4.0	3	3.0	3	4.0	3	3.0
50884648	2.47	76	3	3.0	4	4.0	3	3.0	4	3.0
26498265	1.84	45	3	3.0	2	1.0	4	2.0	4	4.0
62463408	2.50	21	4	2.0	2	3.0	4	2.0	4	2.0
64949905	3.72	23	3	1.0	3	3.0	4	2.0	2	4.0
25835642	2.85	16	4	2.0	2	2.0	2	2.0	4	4.0
51559698	3.08	82	2	4.0	3	4.0	3	3.0	4	1.0
62521025	3.24	49	4	1.0	4	4.0	3	2.0	3	1.0
37067518	2.37	38	2	2.0	2	1.0	2	3.0	2	4.0
55190873	3.99	69	4	2.0	2	4.0	4	4.0	3	3.0
15902913	2.13	51	3	4.0	3	1.0	4	2.0	3	1.0
47957422	3.97	48	3	1.0	2	3.0	4	4.0	4	1.0
87177657	2.87	46	4	4.0	2	1.0	2	1.0	2	3.0
64537789	3.14	36	4	2.0	3	4.0	4	4.0	4	3.0
56722882	2.05	32	4	4.0	4	4.0	2	2.0	3	3.0
52400630	2.04	36	4	2.0	4	4.0	3	2.0	3	1.0
85567285	3.90	29	3	3.0	3	2.0	2	1.0	2	3.0
68565380	2.18	22	3	1.0	2	3.0	4	1.0	3	4.0
12719370	2.57	16	3	4.0	2	3.0	3	4.0	3	3.0
78410869	1.95	24	4	4.0	2	4.0	4	2.0	4	4.0
92953711	2.55	31	2	3.0	4	3.0	3	1.0	3	2.0
45263889	2.99	48	2	3.0	2	2.0	4	2.0	4	4.0
96202711	3.94	26	4	3.0	4	1.0	4	2.0	3	4.0
41168448	2.25	77	2	4.0	3	3.0	4	3.0	3	3.0
14882187	3.48	75	4	2.0	3	3.0	2	4.0	3	1.0
64056380	2.63	60	3	4.0	3	3.0	4	2.0	3	1.0
59725023	2.74	30	3	3.0	2	4.0	3	1.0	3	3.0
57533351	2.29	35	4	4.0	3	2.0	3	1.0	3	3.0
73723111	1.91	18	2	3.0	2	4.0	2	4.0	4	2.0
58098329	3.62	51	3	1.0	2	2.0	2	3.0	4	2.0
60452848	3.31	61	2	4.0	4	2.0	4	3.0	4	2.0
78306562	2.00	21	4	2.0	3	2.0	2	4.0	3	2.0
88377103	3.47	62	2	4.0	4	1.0	4	1.0	4	2.0
51758569	2.29	73	3	2.0	3	3.0	4	4.0	2	2.0
68928541	2.33	87	2	2.0	2	4.0	4	3.0	4	4.0
80504240	2.80	39	4	1.0	2	3.0	3	4.0	4	3.0
59884384	3.77	40	4	3.0	2	1.0	2	2.0	4	4.0
77797063	3.62	17	3	4.0	3	1.0	2	1.0	3	3.0
46741918	1.91	33	2	4.0	3	1.0	2	3.0	2	2.0
37580331	3.01	84	4	3.0	2	1.0	4	3.0	3	3.0
66059934	3.45	57	3	4.0	2	1.0	4	1.0	2	3.0
50660759	1.91	73	4	1.0	3	3.0	3	2.0	3	1.0
70339945	2.21	45	3	2.0	4	2.0	4	3.0	2	3.0
66722449	2.06	42	2	4.0	3	4.0	4	4.0	2	4.0
52587402	3.44	28	3	4.0	3	3.0	2	4.0	3	4.0
59632533	3.80	18	4	3.0	3	4.0	4	4.0	2	1.0
42676377	2.80	62	4	3.0	3	4.0	2	4.0	3	2.0
70229647	3.26	20	2	2.0	2	1.0	2	1.0	2	1.0
54265212	2.49	78	2	3.0	4	4.0	2	4.0	4	1.0
43812724	2.25	73	2	3.0	2	1.0	4	1.0	4	1.0
91986295	2.64	61	2	4.0	2	1.0	2	4.0	2	2.0
68076303	2.64	74	3	1.0	4	3.0	3	4.0	4	1.0
59509633	2.78	89	4	3.0	4	4.0	4	1.0	2	2.0
10572834	3.47	79	2	4.0	2	4.0	4	1.0	4	2.0
55266781	2.59	69	4	3.0	3	1.0	3	2.0	4	2.0
72052598	3.21	86	2	4.0	2	1.0	4	2.0	3	2.0
69618514	2.86	85	3	3.0	4	3.0	3	2.0	2	1.0
28117470	3.09	70	3	3.0	3	3.0	2	2.0	4	3.0
82679069	3.99	50	3	4.0	3	4.0	3	1.0	2	1.0
70982481	1.94	36	2	1.0	4	3.0	3	3.0	4	2.0
67219843	3.21	22	4	1.0	2	1.0	4	2.0	2	1.0
93127934	2.20	78	3	4.0	4	1.0	2	1.0	3	2.0
68262230	3.91	51	3	1.0	4	1.0	2	4.0	4	1.0
63659091	2.49	87	3	4.0	3	2.0	2	4.0	3	1.0
23336044	1.97	61	3	4.0	4	1.0	3	4.0	3	1.0
57274294	2.83	89	3	2.0	3	1.0	4	4.0	3	4.0
68181684	3.72	57	4	3.0	3	1.0	3	3.0	4	3.0
29924124	2.10	87	2	2.0	2	1.0	4	3.0	4	2.0
83852684	3.01	55	2	3.0	3	2.0	4	1.0	2	2.0
12203599	3.80	81	4	1.0	4	1.0	2	1.0	2	3.0
37858100	3.28	26	3	4.0	2	2.0	3	2.0	4	1.0
15970248	2.93	68	3	4.0	2	1.0	2	4.0	4	3.0
84574215	2.96	48	4	3.0	3	2.0	2	2.0	3	3.0
63508391	2.54	44	4	3.0	3	4.0	4	1.0	3	1.0
18577243	1.96	61	2	3.0	4	3.0	3	3.0	3	4.0
33787215	3.32	63	4	1.0	4	4.0	3	3.0	3	3.0
15184574	2.40	41	2	2.0	3	3.0	3	3.0	3	1.0
29312311	2.23	34	3	4.0	4	1.0	3	3.0	2	2.0
69530422	3.22	63	2	3.0	4	3.0	4	1.0	4	2.0
54883744	1.84	53	4	4.0	4	4.0	3	4.0	2	1.0
11081847	3.52	90	3	2.0	2	1.0	4	4.0	3	3.0
27095672	2.85	55	3	4.0	4	3.0	3	2.0	3	2.0
98206931	3.31	42	3	3.0	2	2.0	2	4.0	4	1.0
79628116	2.50	15	3	1.0	2	3.0	3	2.0	2	1.0
16071088	3.40	37	2	2.0	4	4.0	2	1.0	2	2.0
97458054	2.39	15	2	1.0	3	3.0	4	2.0	3	3.0
16547170	2.74	69	3	1.0	2	2.0	2	3.0	2	4.0
66945221	2.42	81	3	3.0	2	1.0	2	2.0	3	2.0
56952921	2.03	66	4	1.0	2	4.0	3	1.0	4	1.0
72987818	2.92	84	4	3.0	2	4.0	3	1.0	2	3.0
66656702	3.68	81	4	4.0	4	2.0	3	3.0	2	1.0
82727314	2.23	69	2	1.0	4	2.0	4	1.0	2	4.0
68538900	1.91	30	4	4.0	2	1.0	4	2.0	4	2.0
96521043	2.39	75	3	2.0	4	3.0	3	1.0	2	2.0
83389644	3.05	35	4	3.0	3	1.0	4	1.0	4	3.0
56254111	3.58	69	2	1.0	2	2.0	2	2.0	2	2.0
66797419	2.70	64	4	2.0	4	3.0	2	4.0	2	4.0
78472870	3.61	50	3	4.0	2	1.0	4	2.0	4	2.0
84095984	3.27	24	2	2.0	3	4.0	2	4.0	4	3.0
38101413	3.66	56	3	4.0	2	4.0	3	3.0	3	3.0
74722331	3.90	62	4	4.0	2	2.0	4	3.0	4	2.0
64659256	2.23	45	4	2.0	2	4.0	2	1.0	4	2.0
85376923	3.61	59	4	1.0	4	3.0	2	4.0	2	1.0
39095018	2.06	79	4	3.0	3	1.0	4	2.0	2	1.0
65985763	2.29	89	4	1.0	3	1.0	2	3.0	2	3.0
75092761	3.81	34	4	1.0	3	4.0	2	3.0	3	4.0
39197486	1.81	87	3	4.0	2	2.0	2	3.0	2	4.0
46599950	2.34	60	3	4.0	4	1.0	2	3.0	2	2.0
61762263	2.24	18	2	4.0	3	2.0	2	3.0	2	4.0
49298510	1.86	47	2	1.0	4	1.0	3	4.0	4	4.0
26188316	2.96	29	3	2.0	4	2.0	4	3.0	3	4.0
25411303	2.42	58	2	4.0	2	1.0	4	4.0	3	2.0
43919109	2.98	36	3	3.0	4	1.0	4	4.0	4	1.0
64700511	2.86	31	2	2.0	4	3.0	4	4.0	3	3.0
44150639	2.72	30	4	3.0	3	2.0	3	2.0	2	1.0
20668999	2.25	80	3	1.0	2	4.0	3	2.0	4	3.0
66815573	2.32	59	3	4.0	3	2.0	2	2.0	3	2.0
70722347	3.79	81	4	4.0	2	1.0	2	1.0	2	2.0
58106878	2.86	20	2	1.0	4	4.0	4	1.0	4	4.0
32915748	2.71	32	3	1.0	4	3.0	3	3.0	4	4.0
61089894	3.22	83	3	4.0	3	1.0	2	4.0	3	3.0
10346895	3.75	52	4	4.0	3	3.0	3	1.0	3	1.0
20186173	2.16	70	2	1.0	2	3.0	4	1.0	3	3.0
38354343	3.66	90	3	1.0	2	2.0	3	3.0	2	1.0
71777197	3.58	71	4	1.0	3	3.0	4	2.0	4	3.0
37586763	3.26	42	4	1.0	4	4.0	3	1.0	4	1.0
88697579	3.46	89	3	1.0	2	1.0	2	4.0	2	2.0
38157343	3.73	27	2	1.0	4	4.0	2	4.0	4	3.0
18920816	2.17	17	4	4.0	2	2.0	4	1.0	2	2.0
90096992	3.63	31	4	2.0	3	3.0	4	3.0	2	2.0
26447556	3.16	61	2	1.0	3	3.0	2	4.0	2	4.0
83596156	2.88	67	2	2.0	2	2.0	4	1.0	4	3.0
99564777	3.67	61	4	4.0	3	4.0	3	4.0	2	3.0
88422025	3.59	47	2	4.0	2	1.0	3	3.0	3	1.0
92937457	3.24	26	2	1.0	2	3.0	4	2.0	3	3.0
77412149	3.63	28	4	4.0	3	2.0	2	1.0	3	2.0
70069750	1.81	85	4	4.0	2	1.0	4	3.0	4	2.0
62336925	2.42	88	4	1.0	4	4.0	4	3.0	4	2.0
76241319	3.46	38	3	3.0	4	1.0	3	3.0	4	3.0
38119142	3.80	83	2	3.0	2	1.0	2	4.0	3	4.0
22428768	3.65	33	2	3.0	3	1.0	4	3.0	3	1.0
21823440	2.65	48	4	2.0	2	4.0	3	4.0	2	1.0
71956014	2.76	30	3	1.0	2	2.0	4	3.0	3	3.0
72495744	2.77	18	4	1.0	4	2.0	2	3.0	3	4.0
13934852	2.18	39	2	3.0	3	3.0	4	2.0	2	3.0
50009105	1.99	32	3	1.0	2	1.0	4	2.0	3	3.0
25751993	3.37	37	3	1.0	4	4.0	4	1.0	2	4.0
37749952	2.99	85	4	2.0	4	4.0	3	1.0	4	1.0
69636642	2.22	85	4	2.0	4	2.0	4	1.0	4	4.0
59038671	3.08	46	4	4.0	4	2.0	3	4.0	2	4.0
28575802	1.90	40	3	2.0	2	1.0	2	2.0	2	1.0
56367164	2.00	78	3	2.0	4	1.0	4	4.0	3	1.0
75707737	2.38	82	2	2.0	3	1.0	2	2.0	2	1.0
20250543	2.28	43	4	4.0	3	3.0	3	4.0	3	2.0
27958965	2.10	22	2	1.0	3	4.0	3	2.0	3	3.0
21896002	2.60	63	2	2.0	3	1.0	4	2.0	3	4.0
94705050	3.70	80	4	2.0	4	3.0	4	3.0	4	2.0
79636469	3.15	18	4	1.0	3	3.0	3	1.0	4	2.0
28066418	3.10	47	4	3.0	2	4.0	4	4.0	4	2.0
88960458	2.99	60	4	1.0	4	4.0	2	3.0	2	4.0
60056828	3.15	22	4	3.0	2	3.0	2	2.0	2	4.0
63377249	2.77	25	4	4.0	2	3.0	4	1.0	2	3.0
82048915	3.15	65	2	1.0	3	4.0	2	3.0	4	4.0
38856915	3.20	61	4	4.0	4	1.0	4	1.0	4	3.0
70217855	2.02	53	2	1.0	4	3.0	3	1.0	3	3.0
62790454	3.15	56	4	4.0	2	1.0	2	1.0	4	3.0
63273865	2.81	51	2	3.0	2	1.0	4	4.0	3	1.0
35726747	2.68	33	3	2.0	2	4.0	4	3.0	3	3.0
43317105	2.54	88	2	3.0	4	2.0	3	2.0	2	2.0
85966617	3.98	52	2	3.0	2	2.0	2	1.0	2	2.0
53673263	1.89	18	2	3.0	3	1.0	4	4.0	2	2.0
77175204	1.94	40	2	2.0	3	1.0	3	4.0	2	3.0
21421757	2.97	53	4	1.0	3	2.0	4	2.0	3	4.0
51522738	3.19	52	3	2.0	3	2.0	3	3.0	2	1.0
92595062	2.58	35	4	4.0	3	1.0	2	4.0	4	3.0
96974592	2.18	84	4	2.0	2	1.0	4	1.0	4	2.0
74917166	2.20	80	4	1.0	3	3.0	4	3.0	4	3.0
56535253	2.89	59	4	4.0	4	3.0	4	1.0	3	1.0
54941905	3.10	29	2	3.0	3	2.0	4	1.0	2	1.0
60624745	2.65	29	2	4.0	4	4.0	4	1.0	2	3.0
21008795	2.27	76	3	1.0	3	3.0	4	4.0	3	3.0
78993183	2.69	32	4	2.0	2	2.0	4	4.0	2	2.0
86130019	3.46	37	2	1.0	4	4.0	3	3.0	2	2.0
93493044	2.01	50	3	1.0	2	3.0	4	3.0	4	1.0
35366050	1.84	79	3	1.0	2	4.0	4	1.0	2	3.0
61273027	2.39	49	2	4.0	3	3.0	3	2.0	4	1.0
25519034	2.83	50	2	2.0	2	1.0	4	2.0	4	4.0
17365891	2.52	49	3	4.0	4	4.0	2	3.0	3	4.0
15844100	3.90	83	3	4.0	4	2.0	2	1.0	4	3.0
87471161	2.07	23	4	1.0	2	4.0	3	3.0	3	3.0
23087476	2.64	37	4	2.0	2	1.0	3	2.0	3	3.0
65795230	1.82	90	2	2.0	4	4.0	4	2.0	2	2.0
44529798	1.86	24	4	3.0	2	2.0	2	3.0	2	4.0
48943852	3.92	22	2	1.0	2	2.0	2	3.0	4	2.0
98741623	3.23	40	4	4.0	2	3.0	2	1.0	2	1.0
64723927	2.76	27	2	4.0	2	2.0	4	2.0	2	3.0
91167886	3.55	69	3	3.0	2	2.0	3	3.0	3	1.0
42769932	3.12	72	2	4.0	4	1.0	3	2.0	4	1.0
38066659	2.32	34	3	3.0	2	4.0	4	4.0	3	1.0
80314634	3.83	43	4	1.0	4	4.0	4	1.0	3	3.0
24488637	2.82	44	3	3.0	3	1.0	3	1.0	4	3.0
91692780	2.88	52	3	3.0	2	3.0	3	3.0	3	4.0
96531069	3.22	61	4	1.0	3	2.0	4	3.0	2	1.0
19005143	2.67	26	4	1.0	3	4.0	2	1.0	3	2.0
55194104	2.03	15	3	3.0	4	4.0	3	2.0	4	2.0
37235382	2.23	75	2	2.0	2	4.0	3	2.0	4	2.0
57152106	3.45	43	4	3.0	3	2.0	3	1.0	2	2.0
69413806	3.98	88	4	4.0	3	3.0	4	2.0	3	3.0
57922391	3.55	22	2	4.0	3	3.0	2	1.0	2	1.0
10156389	3.65	74	4	3.0	2	1.0	4	1.0	2	1.0
86011242	2.44	22	2	3.0	4	3.0	2	2.0	4	4.0
78445598	3.45	76	4	3.0	3	3.0	4	1.0	4	1.0
22824058	3.29	49	4	2.0	2	2.0	3	2.0	3	1.0
21605209	3.03	24	4	1.0	4	2.0	2	4.0	4	3.0
70736193	1.84	83	3	3.0	2	3.0	3	3.0	4	4.0
71211682	2.39	16	3	1.0	3	3.0	3	4.0	3	4.0
40921466	3.15	31	3	1.0	4	2.0	3	2.0	2	3.0
44896518	3.74	47	3	2.0	2	1.0	3	3.0	3	1.0
94890799	2.46	80	3	1.0	2	1.0	4	4.0	4	1.0
17540530	2.42	30	2	1.0	4	2.0	3	4.0	3	1.0
64534490	2.45	68	2	2.0	2	4.0	3	3.0	4	4.0
44138283	3.01	30	3	3.0	2	1.0	4	1.0	3	4.0
55114997	3.71	69	2	3.0	4	4.0	3	2.0	4	1.0
73204913	3.53	90	2	3.0	4	2.0	4	2.0	4	3.0
67849353	2.53	72	3	4.0	3	2.0	4	1.0	3	2.0
23107117	3.20	60	4	2.0	3	3.0	3	1.0	3	2.0
72567630	2.41	78	2	2.0	2	4.0	2	2.0	2	3.0
93627112	3.16	39	2	2.0	3	3.0	4	3.0	3	4.0
39175520	3.93	77	3	2.0	4	3.0	2	3.0	4	3.0
80975409	3.90	49	4	1.0	3	2.0	3	1.0	3	2.0
55825017	2.88	18	3	3.0	3	4.0	3	2.0	4	2.0
96489731	3.20	32	2	4.0	2	2.0	3	4.0	3	3.0
67200135	3.23	27	4	1.0	2	1.0	2	1.0	4	2.0
69378168	3.05	90	3	1.0	3	2.0	2	1.0	3	1.0
